204,255,255,255,255,255,255,255,255,255,255,255,223,0,0,0,0,0,0,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,0,0,35,0,0,34,35,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,35,35,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,47,110,0,0,0,0,0,0,35,35,0,0,35,35,35,238,
239,0,0,0,0,0,0,0,193,193,192,194,193,195,62,63,63,95,192,194,194,192,192,192,192,193,193,193,194,193,192,238,
239,0,0,0,0,0,192,193,0,0,0,0,0,0,62,63,63,95,0,0,0,0,0,0,0,0,0,34,34,35,35,238,
239,0,0,0,192,192,0,0,0,0,0,0,0,0,78,79,79,94,0,0,0,0,0,0,0,0,0,0,34,35,35,238,
239,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,238,
239,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,238,
223,192,192,192,194,194,193,192,194,192,194,194,193,194,193,194,192,194,193,194,192,194,194,9,0,9,9,0,0,0,0,222,
0,66,68,68,66,66,64,64,68,68,64,67,65,64,64,65,66,67,64,65,68,64,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,193,192,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,196,196,196,192,0,0,0,
207,0,0,0,0,0,16,33,0,0,52,0,0,0,0,52,0,16,17,17,17,17,17,192,196,196,196,196,196,192,18,206,
239,0,0,0,0,0,192,193,194,192,193,193,193,192,192,192,193,192,193,193,193,193,192,192,193,193,194,192,194,193,194,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,64,66,64,64,65,65,64,68,68,68,64,66,65,65,68,64,66,66,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,238,
239,192,193,194,192,192,194,194,193,192,192,192,193,194,193,193,192,192,194,193,192,194,192,192,192,192,193,194,0,0,0,238,
239,64,0,0,0,0,0,66,67,68,64,66,67,66,66,64,66,0,0,0,0,0,0,67,67,67,0,67,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,0,0,0,0,0,0,206,254,254,254,254,254,254,254,254,254,254,254,221
