204,255,255,255,255,255,255,255,255,255,255,255,223,57,30,30,41,41,14,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,14,41,57,30,14,14,41,42,41,30,30,30,30,30,57,30,42,42,57,30,42,41,57,57,57,42,42,41,30,41,238,
239,30,30,14,30,30,57,14,41,57,42,30,30,30,30,30,30,30,30,30,30,57,30,30,14,42,30,57,42,30,30,238,
239,57,14,58,30,30,30,30,42,14,57,57,57,42,30,30,41,30,30,30,30,30,30,30,30,30,30,30,42,14,41,238,
239,41,30,30,30,30,42,30,30,42,30,30,30,42,30,30,30,30,41,14,14,30,57,42,30,30,30,30,41,30,41,238,
239,14,30,30,30,30,42,14,30,30,30,30,30,42,30,30,41,30,30,30,30,30,30,30,30,14,30,30,41,41,30,238,
239,57,30,30,30,41,30,30,30,30,14,41,30,30,30,41,30,30,30,30,30,30,30,14,58,30,57,30,14,41,57,238,
239,14,30,30,30,42,30,30,30,30,58,42,30,30,57,30,41,30,30,30,192,192,192,193,194,192,192,194,30,57,41,238,
239,30,30,30,30,30,30,30,30,30,42,30,30,30,30,30,42,30,30,30,30,30,196,196,196,196,196,30,14,30,30,238,
239,57,57,42,30,30,30,30,30,57,30,14,30,30,30,30,30,30,30,30,30,30,30,41,196,196,41,30,57,41,42,238,
239,42,58,57,30,14,30,30,30,30,30,30,30,30,30,30,42,14,30,30,30,30,14,30,30,30,30,30,30,41,57,238,
239,30,41,42,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,30,30,30,30,30,30,30,30,30,30,41,57,238,
223,57,41,41,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,58,30,30,30,30,42,222,
41,30,30,41,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,30,57,
57,30,30,30,30,30,193,192,193,192,194,193,193,193,192,192,192,30,30,30,30,30,30,30,30,30,30,30,41,30,41,14,
57,30,30,42,30,30,30,196,196,196,196,196,196,196,196,196,30,30,30,30,30,30,57,57,30,30,30,30,41,42,30,42,
30,30,30,30,30,30,30,30,30,30,30,196,196,196,196,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,41,
14,30,30,57,30,30,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,30,30,
30,42,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,30,57,30,
207,30,42,14,30,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,30,30,41,42,30,206,
239,30,42,41,30,30,30,30,30,30,30,30,30,14,30,30,30,30,41,42,14,30,30,30,30,30,30,30,42,14,30,238,
239,30,41,14,30,30,30,41,57,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,14,57,238,
239,30,30,30,30,41,30,30,57,30,30,30,30,30,30,30,14,30,30,42,30,42,30,41,30,30,30,30,30,41,41,238,
239,14,30,30,14,30,30,30,30,30,30,42,30,30,30,30,41,30,30,41,30,14,30,30,30,30,30,41,30,14,194,238,
239,14,30,30,41,30,30,30,30,30,41,41,57,14,57,57,30,30,30,14,30,57,30,30,30,30,30,30,30,194,194,238,
239,30,30,30,14,193,193,193,30,30,30,30,30,30,42,42,14,30,30,30,30,30,30,30,30,30,41,30,193,192,196,238,
239,30,30,30,194,194,196,192,192,30,30,57,30,42,41,30,30,41,30,30,30,30,30,30,30,30,30,192,192,196,196,238,
239,30,14,192,192,196,196,196,193,193,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,193,193,196,196,196,238,
239,41,193,193,196,196,196,196,196,192,192,30,30,30,30,30,30,30,30,30,30,30,30,30,14,193,193,196,196,196,196,238,
239,194,194,196,196,196,196,196,196,196,192,192,41,30,30,30,30,41,14,14,30,30,14,14,194,194,196,196,196,196,196,238,
239,196,196,196,196,196,196,196,196,196,196,196,194,42,14,42,41,30,30,41,30,14,42,194,194,196,196,196,196,196,196,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,42,30,30,14,30,41,206,254,254,254,254,254,254,254,254,254,254,254,221
