204,255,255,255,255,255,255,255,255,255,255,255,223,30,30,30,30,30,30,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,30,30,238,
239,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,30,30,30,30,30,30,30,238,
239,30,30,30,41,30,30,30,42,30,30,30,30,30,30,30,30,30,30,41,30,30,30,30,30,30,30,30,30,14,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,58,30,30,30,30,30,30,238,
239,30,30,30,30,192,193,194,195,193,194,195,192,193,192,193,194,195,194,192,193,194,192,193,194,195,30,30,30,30,30,238,
239,30,30,30,30,208,209,210,210,209,210,210,208,209,208,209,210,210,210,208,209,210,208,209,210,211,30,30,30,30,30,238,
239,30,30,30,30,30,30,9,9,30,58,30,30,30,30,30,30,41,30,30,30,30,30,30,30,30,30,42,30,30,30,238,
239,30,30,30,9,9,9,9,9,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,9,9,9,30,30,30,30,30,30,30,30,30,30,30,30,58,30,30,30,30,30,30,30,30,30,238,
239,30,58,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,9,9,30,30,30,30,238,
239,192,193,192,193,194,192,193,194,192,192,193,194,30,30,30,30,30,30,192,193,194,192,193,192,193,194,192,192,193,194,238,
223,208,209,208,209,210,208,209,210,208,208,209,30,30,30,30,30,30,30,57,209,210,208,209,208,209,210,208,208,209,210,222,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
30,30,30,30,30,30,30,30,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,30,30,30,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,192,193,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,208,209,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
207,192,193,194,192,193,194,192,193,194,192,193,30,30,30,30,30,30,30,30,192,193,194,192,193,192,193,192,192,193,194,206,
239,208,209,210,208,209,210,208,209,210,208,209,210,30,30,30,30,30,30,209,208,209,210,208,209,208,209,208,208,209,210,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,192,193,194,192,193,194,192,192,193,194,192,192,192,193,194,192,192,192,193,194,193,194,30,30,30,30,238,
239,30,30,30,30,208,209,210,208,209,210,208,208,209,210,208,208,208,209,210,208,208,208,209,210,209,210,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,30,30,30,30,30,30,206,254,254,254,254,254,254,254,254,254,254,254,221
