204,255,255,255,255,255,255,255,255,255,255,255,223,0,0,0,0,0,0,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,62,63,238,
239,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,193,196,0,0,0,0,0,0,0,0,0,78,79,238,
239,35,0,53,0,0,55,0,0,86,0,0,0,0,0,54,193,196,196,196,102,103,0,0,0,0,0,0,22,23,23,238,
239,0,0,0,0,86,54,101,102,102,103,0,0,0,0,193,196,196,196,196,102,102,103,0,0,86,0,86,0,22,23,238,
239,0,0,0,102,102,103,59,61,102,102,103,0,192,193,196,196,208,208,208,0,0,54,55,59,60,60,61,103,0,39,238,
239,0,0,0,0,59,60,60,60,61,102,103,0,0,0,0,0,0,0,0,53,54,54,54,118,0,75,0,0,0,0,238,
239,0,0,0,0,117,75,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,60,61,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,33,0,0,0,36,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,16,32,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
223,0,0,0,0,0,0,0,0,32,32,0,0,0,36,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,222,
0,0,0,0,0,0,0,0,0,192,192,33,0,16,52,0,16,17,18,192,192,192,192,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,26,208,192,192,192,192,192,192,192,192,29,29,29,27,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,26,208,208,208,210,210,208,208,26,26,26,26,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,241,243,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,20,21,0,0,0,226,225,242,0,0,0,0,0,0,
207,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,241,225,225,243,0,0,0,0,0,206,
239,192,193,194,195,0,0,0,0,0,0,0,0,0,0,0,16,52,50,51,0,0,16,240,243,0,17,48,18,50,17,238,
239,208,209,210,211,0,0,0,0,0,0,209,208,210,209,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,238,
239,29,29,29,27,0,0,0,0,0,0,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,64,238,
239,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,48,49,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,50,51,8,238,
239,192,193,194,192,192,193,194,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,193,194,192,193,194,195,238,
239,196,196,209,209,208,209,210,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,208,209,210,208,209,210,238,
239,30,30,30,30,30,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,30,30,30,30,238,
239,30,30,30,30,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,30,30,30,238,
239,30,30,30,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,30,30,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,0,0,0,0,0,0,206,254,254,254,254,254,254,254,254,254,254,254,221
