204,255,255,255,255,255,255,255,255,255,255,255,223,0,0,0,0,0,0,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,47,110,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,63,95,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,63,95,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,79,94,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,9,9,9,0,0,0,192,193,194,192,193,192,193,195,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,208,209,210,208,209,208,209,210,0,0,0,0,9,9,9,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,28,12,30,30,30,30,11,27,0,9,9,9,9,9,9,9,0,0,0,238,
223,0,0,0,0,0,0,0,0,0,0,0,0,28,29,29,29,29,27,0,0,0,0,9,0,9,9,0,0,0,0,222,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,192,193,194,192,193,194,192,193,194,192,193,192,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,208,209,210,208,209,210,208,209,210,208,209,210,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,28,12,30,30,30,30,30,30,30,30,11,27,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,28,29,29,29,29,29,29,29,29,27,0,0,0,0,0,0,0,0,0,0,0,
207,0,0,0,0,0,0,0,0,0,0,0,26,25,25,25,25,25,26,26,0,0,0,0,0,0,0,0,0,0,0,206,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,192,193,194,192,193,194,192,193,194,192,193,194,192,193,194,195,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,208,209,210,208,209,210,208,209,210,208,209,210,208,209,210,208,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,28,12,30,30,30,30,30,30,30,30,30,30,30,30,11,27,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,28,29,29,29,29,29,29,29,29,29,29,29,29,27,0,0,0,0,0,0,0,0,238,
239,192,193,195,0,0,0,0,0,0,25,26,25,26,26,26,26,25,25,25,25,26,0,0,0,0,0,0,192,193,194,238,
239,208,209,210,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,208,209,210,238,
239,192,193,194,193,194,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,192,193,192,193,194,238,
239,208,209,210,209,210,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,208,209,208,209,210,238,
239,192,193,192,193,194,193,192,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,192,193,194,192,192,193,194,238,
239,208,209,208,209,210,209,210,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,208,209,210,208,208,209,210,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,30,30,30,30,30,30,206,254,254,254,254,254,254,254,254,254,254,254,221
