204,255,255,255,255,255,255,255,255,255,255,255,223,0,0,0,0,0,0,222,255,255,255,255,255,255,255,255,255,255,255,205,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,192,193,194,192,193,194,192,193,194,192,193,194,192,193,194,192,193,194,192,193,194,192,193,194,0,0,0,238,
239,0,0,0,208,209,210,208,209,210,208,209,210,208,209,210,208,209,210,208,209,210,208,209,210,208,209,210,0,0,0,238,
239,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,238,
239,192,193,194,0,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,0,9,192,193,194,9,9,9,192,193,194,238,
223,208,209,210,0,0,0,208,209,210,0,0,0,0,0,0,0,0,0,0,0,0,208,209,210,9,9,0,208,209,210,222,
0,0,0,0,192,193,194,0,0,0,192,193,194,0,0,0,0,0,0,192,193,194,0,0,0,192,193,194,0,0,0,0,
0,0,0,0,208,209,210,0,0,0,208,209,210,0,0,0,0,0,0,208,209,210,0,0,0,208,209,210,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,192,193,194,0,0,0,192,193,194,9,9,9,9,9,196,196,9,9,9,9,9,192,193,194,0,0,0,192,193,194,206,
239,208,209,210,0,0,9,208,209,210,9,9,9,9,9,196,196,9,9,9,9,9,208,209,210,9,0,0,208,209,210,238,
239,30,14,43,192,193,194,9,9,9,192,193,194,9,9,196,196,9,9,192,193,194,9,9,9,192,193,194,44,15,30,238,
239,30,30,14,208,209,210,10,10,10,208,209,210,10,10,196,196,10,10,208,209,210,10,10,10,208,209,210,15,30,30,238,
239,30,30,30,30,10,10,10,10,10,10,10,10,10,10,196,196,10,10,10,10,10,10,10,10,10,10,30,30,30,30,238,
239,30,30,30,30,30,10,10,10,10,10,10,10,10,10,196,196,10,10,10,10,10,10,10,10,10,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,196,196,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,192,193,194,192,193,194,192,193,194,192,193,194,196,196,192,193,194,192,193,194,192,193,194,192,193,194,30,30,238,
239,30,30,208,209,210,208,209,210,208,209,210,208,209,210,208,209,208,209,210,208,209,210,208,209,210,208,209,210,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
239,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,238,
220,254,254,254,254,254,254,254,254,254,254,254,207,30,30,30,30,30,30,206,254,254,254,254,254,254,254,254,254,254,254,221
